"Id","Country","Year","disaster","deaths"
738,"Angola",1920,"drought",0
739,"Angola",1920,"earthquakes",0
740,"Angola",1920,"floods",0
741,"Angola",1920,"fog",0
742,"Angola",1920,"glacialLake",0
743,"Angola",1920,"landslides",0
744,"Angola",1920,"massMovements",0
745,"Angola",1920,"storms",0
746,"Angola",1920,"temperatures",0
747,"Angola",1920,"volcanic",0
748,"Angola",1920,"wildfires",0
749,"Angola",1930,"drought",0
750,"Angola",1930,"earthquakes",0
751,"Angola",1930,"floods",0
752,"Angola",1930,"fog",0
753,"Angola",1930,"glacialLake",0
754,"Angola",1930,"landslides",0
755,"Angola",1930,"massMovements",0
756,"Angola",1930,"storms",0
757,"Angola",1930,"temperatures",0
758,"Angola",1930,"volcanic",0
759,"Angola",1930,"wildfires",0
760,"Angola",1940,"drought",0
761,"Angola",1940,"earthquakes",0
762,"Angola",1940,"floods",0
763,"Angola",1940,"fog",0
764,"Angola",1940,"glacialLake",0
765,"Angola",1940,"landslides",0
766,"Angola",1940,"massMovements",0
767,"Angola",1940,"storms",0
768,"Angola",1940,"temperatures",0
769,"Angola",1940,"volcanic",0
770,"Angola",1940,"wildfires",0
771,"Angola",1950,"drought",0
772,"Angola",1950,"earthquakes",0
773,"Angola",1950,"floods",0
774,"Angola",1950,"fog",0
775,"Angola",1950,"glacialLake",0
776,"Angola",1950,"landslides",0
777,"Angola",1950,"massMovements",0
778,"Angola",1950,"storms",0
779,"Angola",1950,"temperatures",0
780,"Angola",1950,"volcanic",0
781,"Angola",1950,"wildfires",0
782,"Angola",1960,"drought",0
783,"Angola",1960,"earthquakes",0
784,"Angola",1960,"floods",0
785,"Angola",1960,"fog",0
786,"Angola",1960,"glacialLake",0
787,"Angola",1960,"landslides",0
788,"Angola",1960,"massMovements",0
789,"Angola",1960,"storms",0
790,"Angola",1960,"temperatures",0
791,"Angola",1960,"volcanic",0
792,"Angola",1960,"wildfires",0
793,"Angola",1970,"drought",0
794,"Angola",1970,"earthquakes",0
795,"Angola",1970,"floods",0
796,"Angola",1970,"fog",0
797,"Angola",1970,"glacialLake",0
798,"Angola",1970,"landslides",0
799,"Angola",1970,"massMovements",0
800,"Angola",1970,"storms",0
801,"Angola",1970,"temperatures",0
802,"Angola",1970,"volcanic",0
803,"Angola",1970,"wildfires",0
804,"Angola",1980,"drought",0
805,"Angola",1980,"earthquakes",0
806,"Angola",1980,"floods",0
807,"Angola",1980,"fog",0
808,"Angola",1980,"glacialLake",0
809,"Angola",1980,"landslides",0
810,"Angola",1980,"massMovements",0
811,"Angola",1980,"storms",0
812,"Angola",1980,"temperatures",0
813,"Angola",1980,"volcanic",0
814,"Angola",1980,"wildfires",0
815,"Angola",1990,"drought",0
816,"Angola",1990,"earthquakes",0
817,"Angola",1990,"floods",0
818,"Angola",1990,"fog",0
819,"Angola",1990,"glacialLake",0
820,"Angola",1990,"landslides",0
821,"Angola",1990,"massMovements",0
822,"Angola",1990,"storms",0
823,"Angola",1990,"temperatures",0
824,"Angola",1990,"volcanic",0
825,"Angola",1990,"wildfires",0
826,"Angola",2000,"drought",5.8
827,"Angola",2000,"earthquakes",0
828,"Angola",2000,"floods",32.8
829,"Angola",2000,"fog",0
830,"Angola",2000,"glacialLake",0
831,"Angola",2000,"landslides",1.3
832,"Angola",2000,"massMovements",0
833,"Angola",2000,"storms",0
834,"Angola",2000,"temperatures",0
835,"Angola",2000,"volcanic",0
836,"Angola",2000,"wildfires",0
837,"Angola",2010,"drought",0
838,"Angola",2010,"earthquakes",0
839,"Angola",2010,"floods",44.2
840,"Angola",2010,"fog",0
841,"Angola",2010,"glacialLake",0
842,"Angola",2010,"landslides",0
843,"Angola",2010,"massMovements",0
844,"Angola",2010,"storms",0
845,"Angola",2010,"temperatures",0
846,"Angola",2010,"volcanic",0
847,"Angola",2010,"wildfires",0
848,"Angola",2020,"drought",0
849,"Angola",2020,"earthquakes",0
850,"Angola",2020,"floods",18.333334
851,"Angola",2020,"fog",0
852,"Angola",2020,"glacialLake",0
853,"Angola",2020,"landslides",0
854,"Angola",2020,"massMovements",0
855,"Angola",2020,"storms",0
856,"Angola",2020,"temperatures",0
857,"Angola",2020,"volcanic",0
858,"Angola",2020,"wildfires",0
859,"Anguilla",1900,"drought",0
860,"Anguilla",1900,"earthquakes",0
861,"Anguilla",1900,"floods",0
862,"Anguilla",1900,"fog",0
863,"Anguilla",1900,"glacialLake",0
864,"Anguilla",1900,"landslides",0
865,"Anguilla",1900,"massMovements",0
866,"Anguilla",1900,"storms",0
867,"Anguilla",1900,"temperatures",0
868,"Anguilla",1900,"volcanic",0
869,"Anguilla",1900,"wildfires",0
870,"Anguilla",1910,"drought",0
871,"Anguilla",1910,"earthquakes",0
872,"Anguilla",1910,"floods",0
873,"Anguilla",1910,"fog",0
874,"Anguilla",1910,"glacialLake",0
875,"Anguilla",1910,"landslides",0
876,"Anguilla",1910,"massMovements",0
877,"Anguilla",1910,"storms",0
878,"Anguilla",1910,"temperatures",0
879,"Anguilla",1910,"volcanic",0
880,"Anguilla",1910,"wildfires",0
881,"Anguilla",1920,"drought",0
882,"Anguilla",1920,"earthquakes",0
883,"Anguilla",1920,"floods",0
884,"Anguilla",1920,"fog",0
885,"Anguilla",1920,"glacialLake",0
886,"Anguilla",1920,"landslides",0
887,"Anguilla",1920,"massMovements",0
888,"Anguilla",1920,"storms",0
889,"Anguilla",1920,"temperatures",0
890,"Anguilla",1920,"volcanic",0
891,"Anguilla",1920,"wildfires",0
892,"Anguilla",1930,"drought",0
893,"Anguilla",1930,"earthquakes",0
894,"Anguilla",1930,"floods",0
895,"Anguilla",1930,"fog",0
896,"Anguilla",1930,"glacialLake",0
897,"Anguilla",1930,"landslides",0
898,"Anguilla",1930,"massMovements",0
899,"Anguilla",1930,"storms",0
900,"Anguilla",1930,"temperatures",0
901,"Anguilla",1930,"volcanic",0
902,"Anguilla",1930,"wildfires",0
903,"Anguilla",1940,"drought",0
904,"Anguilla",1940,"earthquakes",0
905,"Anguilla",1940,"floods",0
906,"Anguilla",1940,"fog",0
907,"Anguilla",1940,"glacialLake",0
908,"Anguilla",1940,"landslides",0
909,"Anguilla",1940,"massMovements",0
910,"Anguilla",1940,"storms",0
911,"Anguilla",1940,"temperatures",0
912,"Anguilla",1940,"volcanic",0
913,"Anguilla",1940,"wildfires",0
914,"Anguilla",1950,"drought",0
915,"Anguilla",1950,"earthquakes",0
916,"Anguilla",1950,"floods",0
917,"Anguilla",1950,"fog",0
918,"Anguilla",1950,"glacialLake",0
919,"Anguilla",1950,"landslides",0
920,"Anguilla",1950,"massMovements",0
921,"Anguilla",1950,"storms",0
922,"Anguilla",1950,"temperatures",0
923,"Anguilla",1950,"volcanic",0
924,"Anguilla",1950,"wildfires",0
925,"Anguilla",1960,"drought",0
926,"Anguilla",1960,"earthquakes",0
927,"Anguilla",1960,"floods",0
928,"Anguilla",1960,"fog",0
929,"Anguilla",1960,"glacialLake",0
930,"Anguilla",1960,"landslides",0
931,"Anguilla",1960,"massMovements",0
932,"Anguilla",1960,"storms",0.5
933,"Anguilla",1960,"temperatures",0
934,"Anguilla",1960,"volcanic",0
935,"Anguilla",1960,"wildfires",0
936,"Anguilla",1970,"drought",0
937,"Anguilla",1970,"earthquakes",0
938,"Anguilla",1970,"floods",0
939,"Anguilla",1970,"fog",0
940,"Anguilla",1970,"glacialLake",0
941,"Anguilla",1970,"landslides",0
942,"Anguilla",1970,"massMovements",0
943,"Anguilla",1970,"storms",0
944,"Anguilla",1970,"temperatures",0
945,"Anguilla",1970,"volcanic",0
946,"Anguilla",1970,"wildfires",0
947,"Anguilla",1980,"drought",0
948,"Anguilla",1980,"earthquakes",0
949,"Anguilla",1980,"floods",0
950,"Anguilla",1980,"fog",0
951,"Anguilla",1980,"glacialLake",0
952,"Anguilla",1980,"landslides",0
953,"Anguilla",1980,"massMovements",0
954,"Anguilla",1980,"storms",0
955,"Anguilla",1980,"temperatures",0
956,"Anguilla",1980,"volcanic",0
957,"Anguilla",1980,"wildfires",0
958,"Anguilla",1990,"drought",0
959,"Anguilla",1990,"earthquakes",0
960,"Anguilla",1990,"floods",0
961,"Anguilla",1990,"fog",0
962,"Anguilla",1990,"glacialLake",0
963,"Anguilla",1990,"landslides",0
964,"Anguilla",1990,"massMovements",0
965,"Anguilla",1990,"storms",0
966,"Anguilla",1990,"temperatures",0
967,"Anguilla",1990,"volcanic",0
968,"Anguilla",1990,"wildfires",0
969,"Anguilla",2000,"drought",0
970,"Anguilla",2000,"earthquakes",0
971,"Anguilla",2000,"floods",0
972,"Anguilla",2000,"fog",0
973,"Anguilla",2000,"glacialLake",0
974,"Anguilla",2000,"landslides",0
975,"Anguilla",2000,"massMovements",0
976,"Anguilla",2000,"storms",0
977,"Anguilla",2000,"temperatures",0
978,"Anguilla",2000,"volcanic",0
979,"Anguilla",2000,"wildfires",0
980,"Anguilla",2010,"drought",0
981,"Anguilla",2010,"earthquakes",0
982,"Anguilla",2010,"floods",0
983,"Anguilla",2010,"fog",0
984,"Anguilla",2010,"glacialLake",0
985,"Anguilla",2010,"landslides",0
986,"Anguilla",2010,"massMovements",0
987,"Anguilla",2010,"storms",0.4
988,"Anguilla",2010,"temperatures",0
989,"Anguilla",2010,"volcanic",0
990,"Anguilla",2010,"wildfires",0
991,"Anguilla",2020,"drought",0
992,"Anguilla",2020,"earthquakes",0
993,"Anguilla",2020,"floods",0
994,"Anguilla",2020,"fog",0
995,"Anguilla",2020,"glacialLake",0
996,"Anguilla",2020,"landslides",0
997,"Anguilla",2020,"massMovements",0
998,"Anguilla",2020,"storms",0
999,"Anguilla",2020,"temperatures",0
1000,"Anguilla",2020,"volcanic",0
1001,"Anguilla",2020,"wildfires",0
1002,"Antigua and Barbuda",1900,"drought",0
1003,"Antigua and Barbuda",1900,"earthquakes",0
1004,"Antigua and Barbuda",1900,"floods",0
1005,"Antigua and Barbuda",1900,"fog",0
1006,"Antigua and Barbuda",1900,"glacialLake",0
1007,"Antigua and Barbuda",1900,"landslides",0
1008,"Antigua and Barbuda",1900,"massMovements",0
1009,"Antigua and Barbuda",1900,"storms",0
1010,"Antigua and Barbuda",1900,"temperatures",0
1011,"Antigua and Barbuda",1900,"volcanic",0
1012,"Antigua and Barbuda",1900,"wildfires",0
1013,"Antigua and Barbuda",1910,"drought",0
1014,"Antigua and Barbuda",1910,"earthquakes",0
1015,"Antigua and Barbuda",1910,"floods",0
1016,"Antigua and Barbuda",1910,"fog",0
1017,"Antigua and Barbuda",1910,"glacialLake",0
1018,"Antigua and Barbuda",1910,"landslides",0
1019,"Antigua and Barbuda",1910,"massMovements",0
1020,"Antigua and Barbuda",1910,"storms",0
1021,"Antigua and Barbuda",1910,"temperatures",0
1022,"Antigua and Barbuda",1910,"volcanic",0
1023,"Antigua and Barbuda",1910,"wildfires",0
1024,"Antigua and Barbuda",1920,"drought",0
1025,"Antigua and Barbuda",1920,"earthquakes",0
1026,"Antigua and Barbuda",1920,"floods",0
1027,"Antigua and Barbuda",1920,"fog",0
1028,"Antigua and Barbuda",1920,"glacialLake",0
1029,"Antigua and Barbuda",1920,"landslides",0
1030,"Antigua and Barbuda",1920,"massMovements",0
1031,"Antigua and Barbuda",1920,"storms",0
1032,"Antigua and Barbuda",1920,"temperatures",0
1033,"Antigua and Barbuda",1920,"volcanic",0
1034,"Antigua and Barbuda",1920,"wildfires",0
1035,"Antigua and Barbuda",1930,"drought",0
1036,"Antigua and Barbuda",1930,"earthquakes",0
1037,"Antigua and Barbuda",1930,"floods",0
1038,"Antigua and Barbuda",1930,"fog",0
1039,"Antigua and Barbuda",1930,"glacialLake",0
1040,"Antigua and Barbuda",1930,"landslides",0
1041,"Antigua and Barbuda",1930,"massMovements",0
1042,"Antigua and Barbuda",1930,"storms",0
1043,"Antigua and Barbuda",1930,"temperatures",0
1044,"Antigua and Barbuda",1930,"volcanic",0
1045,"Antigua and Barbuda",1930,"wildfires",0
1046,"Antigua and Barbuda",1940,"drought",0
1047,"Antigua and Barbuda",1940,"earthquakes",0
1048,"Antigua and Barbuda",1940,"floods",0
1049,"Antigua and Barbuda",1940,"fog",0
1050,"Antigua and Barbuda",1940,"glacialLake",0
1051,"Antigua and Barbuda",1940,"landslides",0
1052,"Antigua and Barbuda",1940,"massMovements",0
1053,"Antigua and Barbuda",1940,"storms",0
1054,"Antigua and Barbuda",1940,"temperatures",0
1055,"Antigua and Barbuda",1940,"volcanic",0
1056,"Antigua and Barbuda",1940,"wildfires",0
1057,"Antigua and Barbuda",1950,"drought",0
1058,"Antigua and Barbuda",1950,"earthquakes",0
1059,"Antigua and Barbuda",1950,"floods",0
1060,"Antigua and Barbuda",1950,"fog",0
1061,"Antigua and Barbuda",1950,"glacialLake",0
1062,"Antigua and Barbuda",1950,"landslides",0
1063,"Antigua and Barbuda",1950,"massMovements",0
1064,"Antigua and Barbuda",1950,"storms",0.2
1065,"Antigua and Barbuda",1950,"temperatures",0
1066,"Antigua and Barbuda",1950,"volcanic",0
1067,"Antigua and Barbuda",1950,"wildfires",0
1068,"Antigua and Barbuda",1960,"drought",0
1069,"Antigua and Barbuda",1960,"earthquakes",0
1070,"Antigua and Barbuda",1960,"floods",0
1071,"Antigua and Barbuda",1960,"fog",0
1072,"Antigua and Barbuda",1960,"glacialLake",0
1073,"Antigua and Barbuda",1960,"landslides",0
1074,"Antigua and Barbuda",1960,"massMovements",0
1075,"Antigua and Barbuda",1960,"storms",0.2
1076,"Antigua and Barbuda",1960,"temperatures",0
1077,"Antigua and Barbuda",1960,"volcanic",0
1078,"Antigua and Barbuda",1960,"wildfires",0
1079,"Antigua and Barbuda",1970,"drought",0
1080,"Antigua and Barbuda",1970,"earthquakes",0
1081,"Antigua and Barbuda",1970,"floods",0
1082,"Antigua and Barbuda",1970,"fog",0
1083,"Antigua and Barbuda",1970,"glacialLake",0
1084,"Antigua and Barbuda",1970,"landslides",0
1085,"Antigua and Barbuda",1970,"massMovements",0
1086,"Antigua and Barbuda",1970,"storms",0
1087,"Antigua and Barbuda",1970,"temperatures",0
1088,"Antigua and Barbuda",1970,"volcanic",0
1089,"Antigua and Barbuda",1970,"wildfires",0
1090,"Antigua and Barbuda",1980,"drought",0
1091,"Antigua and Barbuda",1980,"earthquakes",0
1092,"Antigua and Barbuda",1980,"floods",0
1093,"Antigua and Barbuda",1980,"fog",0
1094,"Antigua and Barbuda",1980,"glacialLake",0
1095,"Antigua and Barbuda",1980,"landslides",0
1096,"Antigua and Barbuda",1980,"massMovements",0
1097,"Antigua and Barbuda",1980,"storms",0.2
1098,"Antigua and Barbuda",1980,"temperatures",0
1099,"Antigua and Barbuda",1980,"volcanic",0
1100,"Antigua and Barbuda",1980,"wildfires",0
1101,"Antigua and Barbuda",1990,"drought",0
1102,"Antigua and Barbuda",1990,"earthquakes",0
1103,"Antigua and Barbuda",1990,"floods",0
1104,"Antigua and Barbuda",1990,"fog",0
1105,"Antigua and Barbuda",1990,"glacialLake",0
1106,"Antigua and Barbuda",1990,"landslides",0
1107,"Antigua and Barbuda",1990,"massMovements",0
1108,"Antigua and Barbuda",1990,"storms",0.6
1109,"Antigua and Barbuda",1990,"temperatures",0
1110,"Antigua and Barbuda",1990,"volcanic",0
1111,"Antigua and Barbuda",1990,"wildfires",0
1112,"Antigua and Barbuda",2000,"drought",0
1113,"Antigua and Barbuda",2000,"earthquakes",0
1114,"Antigua and Barbuda",2000,"floods",0
1115,"Antigua and Barbuda",2000,"fog",0
1116,"Antigua and Barbuda",2000,"glacialLake",0
1117,"Antigua and Barbuda",2000,"landslides",0
1118,"Antigua and Barbuda",2000,"massMovements",0
1119,"Antigua and Barbuda",2000,"storms",0
1120,"Antigua and Barbuda",2000,"temperatures",0
1121,"Antigua and Barbuda",2000,"volcanic",0
1122,"Antigua and Barbuda",2000,"wildfires",0
1123,"Antigua and Barbuda",2010,"drought",0
1124,"Antigua and Barbuda",2010,"earthquakes",0
1125,"Antigua and Barbuda",2010,"floods",0
1126,"Antigua and Barbuda",2010,"fog",0
1127,"Antigua and Barbuda",2010,"glacialLake",0
1128,"Antigua and Barbuda",2010,"landslides",0
1129,"Antigua and Barbuda",2010,"massMovements",0
1130,"Antigua and Barbuda",2010,"storms",0.1
1131,"Antigua and Barbuda",2010,"temperatures",0
1132,"Antigua and Barbuda",2010,"volcanic",0
1133,"Antigua and Barbuda",2010,"wildfires",0
1134,"Antigua and Barbuda",2020,"drought",0
1135,"Antigua and Barbuda",2020,"earthquakes",0
1136,"Antigua and Barbuda",2020,"floods",0
1137,"Antigua and Barbuda",2020,"fog",0
1138,"Antigua and Barbuda",2020,"glacialLake",0
1139,"Antigua and Barbuda",2020,"landslides",0
1140,"Antigua and Barbuda",2020,"massMovements",0
1141,"Antigua and Barbuda",2020,"storms",0
1142,"Antigua and Barbuda",2020,"temperatures",0
1143,"Antigua and Barbuda",2020,"volcanic",0
1144,"Antigua and Barbuda",2020,"wildfires",0
1145,"Argentina",1900,"drought",0
1146,"Argentina",1900,"earthquakes",0
1147,"Argentina",1900,"floods",0
1148,"Argentina",1900,"fog",0
1149,"Argentina",1900,"glacialLake",0
1150,"Argentina",1900,"landslides",0
1151,"Argentina",1900,"massMovements",0
1152,"Argentina",1900,"storms",0
1153,"Argentina",1900,"temperatures",0
1154,"Argentina",1900,"volcanic",0
1155,"Argentina",1900,"wildfires",0
1156,"Argentina",1910,"drought",0
1157,"Argentina",1910,"earthquakes",0
1158,"Argentina",1910,"floods",0
1159,"Argentina",1910,"fog",0
1160,"Argentina",1910,"glacialLake",0
1161,"Argentina",1910,"landslides",0
1162,"Argentina",1910,"massMovements",0
1163,"Argentina",1910,"storms",0
1164,"Argentina",1910,"temperatures",0
1165,"Argentina",1910,"volcanic",0
1166,"Argentina",1910,"wildfires",0
1167,"Argentina",1920,"drought",0
1168,"Argentina",1920,"earthquakes",40
1169,"Argentina",1920,"floods",0
1170,"Argentina",1920,"fog",0
1171,"Argentina",1920,"glacialLake",0
1172,"Argentina",1920,"landslides",0
1173,"Argentina",1920,"massMovements",0
1174,"Argentina",1920,"storms",0
1175,"Argentina",1920,"temperatures",0
1176,"Argentina",1920,"volcanic",0
1177,"Argentina",1920,"wildfires",0
1178,"Argentina",1930,"drought",0
1179,"Argentina",1930,"earthquakes",0
1180,"Argentina",1930,"floods",0
1181,"Argentina",1930,"fog",0
1182,"Argentina",1930,"glacialLake",0
1183,"Argentina",1930,"landslides",0
1184,"Argentina",1930,"massMovements",0
1185,"Argentina",1930,"storms",0
1186,"Argentina",1930,"temperatures",0
1187,"Argentina",1930,"volcanic",0
1188,"Argentina",1930,"wildfires",0
1189,"Argentina",1940,"drought",0
1190,"Argentina",1940,"earthquakes",1000
1191,"Argentina",1940,"floods",0
1192,"Argentina",1940,"fog",0
1193,"Argentina",1940,"glacialLake",0
1194,"Argentina",1940,"landslides",0
1195,"Argentina",1940,"massMovements",0
1196,"Argentina",1940,"storms",0
1197,"Argentina",1940,"temperatures",0
1198,"Argentina",1940,"volcanic",0
1199,"Argentina",1940,"wildfires",0
1200,"Argentina",1950,"drought",0
1201,"Argentina",1950,"earthquakes",0
1202,"Argentina",1950,"floods",36
1203,"Argentina",1950,"fog",0
1204,"Argentina",1950,"glacialLake",0
1205,"Argentina",1950,"landslides",0
1206,"Argentina",1950,"massMovements",0
1207,"Argentina",1950,"storms",0
1208,"Argentina",1950,"temperatures",0
1209,"Argentina",1950,"volcanic",0
1210,"Argentina",1950,"wildfires",0
1211,"Argentina",1960,"drought",0
1212,"Argentina",1960,"earthquakes",0
1213,"Argentina",1960,"floods",11.8
1214,"Argentina",1960,"fog",0
1215,"Argentina",1960,"glacialLake",0
1216,"Argentina",1960,"landslides",4.5
1217,"Argentina",1960,"massMovements",0
1218,"Argentina",1960,"storms",0
1219,"Argentina",1960,"temperatures",0
1220,"Argentina",1960,"volcanic",0
1221,"Argentina",1960,"wildfires",0
1222,"Argentina",1970,"drought",0
1223,"Argentina",1970,"earthquakes",7
1224,"Argentina",1970,"floods",3.6
1225,"Argentina",1970,"fog",0
1226,"Argentina",1970,"glacialLake",0
1227,"Argentina",1970,"landslides",0
1228,"Argentina",1970,"massMovements",0
1229,"Argentina",1970,"storms",18.5
1230,"Argentina",1970,"temperatures",10
1231,"Argentina",1970,"volcanic",0
1232,"Argentina",1970,"wildfires",0
1233,"Argentina",1980,"drought",0
1234,"Argentina",1980,"earthquakes",0.6
1235,"Argentina",1980,"floods",10.6
1236,"Argentina",1980,"fog",0
1237,"Argentina",1980,"glacialLake",0
1238,"Argentina",1980,"landslides",3
1239,"Argentina",1980,"massMovements",0
1240,"Argentina",1980,"storms",0.2
1241,"Argentina",1980,"temperatures",0
1242,"Argentina",1980,"volcanic",0
1243,"Argentina",1980,"wildfires",0
1244,"Argentina",1990,"drought",0
1245,"Argentina",1990,"earthquakes",0
1246,"Argentina",1990,"floods",8.5
1247,"Argentina",1990,"fog",0
1248,"Argentina",1990,"glacialLake",0
1249,"Argentina",1990,"landslides",0
1250,"Argentina",1990,"massMovements",0
1251,"Argentina",1990,"storms",2.1
1252,"Argentina",1990,"temperatures",0
1253,"Argentina",1990,"volcanic",0
