"Country","Year","disaster","economic_damages","deaths"
"British Virgin Islands",2020,"fog",0,0
"British Virgin Islands",2020,"glacialLake",0,0
"British Virgin Islands",2020,"landslides",0,0
"British Virgin Islands",2020,"massMovements",0,0
"British Virgin Islands",2020,"storms",0,0
"British Virgin Islands",2020,"temperatures",0,0
"British Virgin Islands",2020,"volcanic",0,0
"British Virgin Islands",2020,"wildfires",0,0
"Brunei",1900,"drought",0,0
"Brunei",1900,"earthquakes",0,0
"Brunei",1900,"floods",0,0
"Brunei",1900,"fog",0,0
"Brunei",1900,"glacialLake",0,0
"Brunei",1900,"landslides",0,0
"Brunei",1900,"massMovements",0,0
"Brunei",1900,"storms",0,0
"Brunei",1900,"temperatures",0,0
"Brunei",1900,"volcanic",0,0
"Brunei",1900,"wildfires",0,0
"Brunei",1910,"drought",0,0
"Brunei",1910,"earthquakes",0,0
"Brunei",1910,"floods",0,0
"Brunei",1910,"fog",0,0
"Brunei",1910,"glacialLake",0,0
"Brunei",1910,"landslides",0,0
"Brunei",1910,"massMovements",0,0
"Brunei",1910,"storms",0,0
"Brunei",1910,"temperatures",0,0
"Brunei",1910,"volcanic",0,0
"Brunei",1910,"wildfires",0,0
"Brunei",1920,"drought",0,0
"Brunei",1920,"earthquakes",0,0
"Brunei",1920,"floods",0,0
"Brunei",1920,"fog",0,0
"Brunei",1920,"glacialLake",0,0
"Brunei",1920,"landslides",0,0
"Brunei",1920,"massMovements",0,0
"Brunei",1920,"storms",0,0
"Brunei",1920,"temperatures",0,0
"Brunei",1920,"volcanic",0,0
"Brunei",1920,"wildfires",0,0
"Brunei",1930,"drought",0,0
"Brunei",1930,"earthquakes",0,0
"Brunei",1930,"floods",0,0
"Brunei",1930,"fog",0,0
"Brunei",1930,"glacialLake",0,0
"Brunei",1930,"landslides",0,0
"Brunei",1930,"massMovements",0,0
"Brunei",1930,"storms",0,0
"Brunei",1930,"temperatures",0,0
"Brunei",1930,"volcanic",0,0
"Brunei",1930,"wildfires",0,0
"Brunei",1940,"drought",0,0
"Brunei",1940,"earthquakes",0,0
"Brunei",1940,"floods",0,0
"Brunei",1940,"fog",0,0
"Brunei",1940,"glacialLake",0,0
"Brunei",1940,"landslides",0,0
"Brunei",1940,"massMovements",0,0
"Brunei",1940,"storms",0,0
"Brunei",1940,"temperatures",0,0
"Brunei",1940,"volcanic",0,0
"Brunei",1940,"wildfires",0,0
"Brunei",1950,"drought",0,0
"Brunei",1950,"earthquakes",0,0
"Brunei",1950,"floods",0,0
"Brunei",1950,"fog",0,0
"Brunei",1950,"glacialLake",0,0
"Brunei",1950,"landslides",0,0
"Brunei",1950,"massMovements",0,0
"Brunei",1950,"storms",0,0
"Brunei",1950,"temperatures",0,0
"Brunei",1950,"volcanic",0,0
"Brunei",1950,"wildfires",0,0
"Brunei",1960,"drought",0,0
"Brunei",1960,"earthquakes",0,0
"Brunei",1960,"floods",0,0
"Brunei",1960,"fog",0,0
"Brunei",1960,"glacialLake",0,0
"Brunei",1960,"landslides",0,0
"Brunei",1960,"massMovements",0,0
"Brunei",1960,"storms",0,0
"Brunei",1960,"temperatures",0,0
"Brunei",1960,"volcanic",0,0
"Brunei",1960,"wildfires",0,0
"Brunei",1970,"drought",0,0
"Brunei",1970,"earthquakes",0,0
"Brunei",1970,"floods",0,0
"Brunei",1970,"fog",0,0
"Brunei",1970,"glacialLake",0,0
"Brunei",1970,"landslides",0,0
"Brunei",1970,"massMovements",0,0
"Brunei",1970,"storms",0,0
"Brunei",1970,"temperatures",0,0
"Brunei",1970,"volcanic",0,0
"Brunei",1970,"wildfires",0,0
"Brunei",1980,"drought",0,0
"Brunei",1980,"earthquakes",0,0
"Brunei",1980,"floods",0,0
"Brunei",1980,"fog",0,0
"Brunei",1980,"glacialLake",0,0
"Brunei",1980,"landslides",0,0
"Brunei",1980,"massMovements",0,0
"Brunei",1980,"storms",0,0
"Brunei",1980,"temperatures",0,0
"Brunei",1980,"volcanic",0,0
"Brunei",1980,"wildfires",0,0
"Brunei",1990,"drought",0,0
"Brunei",1990,"earthquakes",0,0
"Brunei",1990,"floods",0,0
"Brunei",1990,"fog",0,0
"Brunei",1990,"glacialLake",0,0
"Brunei",1990,"landslides",0,0
"Brunei",1990,"massMovements",0,0
"Brunei",1990,"storms",0,0
"Brunei",1990,"temperatures",0,0
"Brunei",1990,"volcanic",0,0
"Brunei",1990,"wildfires",2e+05,0
"Brunei",2000,"drought",0,0
"Brunei",2000,"earthquakes",0,0
"Brunei",2000,"floods",0,0
"Brunei",2000,"fog",0,0
"Brunei",2000,"glacialLake",0,0
"Brunei",2000,"landslides",0,0
"Brunei",2000,"massMovements",0,0
"Brunei",2000,"storms",0,0
"Brunei",2000,"temperatures",0,0
"Brunei",2000,"volcanic",0,0
"Brunei",2000,"wildfires",0,0
"Brunei",2010,"drought",0,0
"Brunei",2010,"earthquakes",0,0
"Brunei",2010,"floods",0,0
"Brunei",2010,"fog",0,0
"Brunei",2010,"glacialLake",0,0
"Brunei",2010,"landslides",0,0
"Brunei",2010,"massMovements",0,0
"Brunei",2010,"storms",0,0
"Brunei",2010,"temperatures",0,0
"Brunei",2010,"volcanic",0,0
"Brunei",2010,"wildfires",0,0
"Brunei",2020,"drought",0,0
"Brunei",2020,"earthquakes",0,0
"Brunei",2020,"floods",0,0
"Brunei",2020,"fog",0,0
"Brunei",2020,"glacialLake",0,0
"Brunei",2020,"landslides",0,0
"Brunei",2020,"massMovements",0,0
"Brunei",2020,"storms",0,0
"Brunei",2020,"temperatures",0,0
"Brunei",2020,"volcanic",0,0
"Brunei",2020,"wildfires",0,0
"Bulgaria",1900,"drought",0,0
"Bulgaria",1900,"earthquakes",0,0
"Bulgaria",1900,"floods",0,0
"Bulgaria",1900,"fog",0,0
"Bulgaria",1900,"glacialLake",0,0
"Bulgaria",1900,"landslides",0,0
"Bulgaria",1900,"massMovements",0,0
"Bulgaria",1900,"storms",0,0
"Bulgaria",1900,"temperatures",0,0
"Bulgaria",1900,"volcanic",0,0
"Bulgaria",1900,"wildfires",0,0
"Bulgaria",1910,"drought",0,0
"Bulgaria",1910,"earthquakes",0,0
"Bulgaria",1910,"floods",0,0
"Bulgaria",1910,"fog",0,0
"Bulgaria",1910,"glacialLake",0,0
"Bulgaria",1910,"landslides",0,0
"Bulgaria",1910,"massMovements",0,0
"Bulgaria",1910,"storms",0,0
"Bulgaria",1910,"temperatures",0,0
"Bulgaria",1910,"volcanic",0,0
"Bulgaria",1910,"wildfires",0,0
"Bulgaria",1920,"drought",0,0
"Bulgaria",1920,"earthquakes",0,10.7
"Bulgaria",1920,"floods",0,0
"Bulgaria",1920,"fog",0,0
"Bulgaria",1920,"glacialLake",0,0
"Bulgaria",1920,"landslides",0,0
"Bulgaria",1920,"massMovements",0,0
"Bulgaria",1920,"storms",0,0
"Bulgaria",1920,"temperatures",0,0
"Bulgaria",1920,"volcanic",0,0
"Bulgaria",1920,"wildfires",0,0
"Bulgaria",1930,"drought",0,0
"Bulgaria",1930,"earthquakes",0,0
"Bulgaria",1930,"floods",0,0
"Bulgaria",1930,"fog",0,0
"Bulgaria",1930,"glacialLake",0,0
"Bulgaria",1930,"landslides",0,0
"Bulgaria",1930,"massMovements",0,0
"Bulgaria",1930,"storms",0,0
"Bulgaria",1930,"temperatures",0,0
"Bulgaria",1930,"volcanic",0,0
"Bulgaria",1930,"wildfires",0,0
"Bulgaria",1940,"drought",0,0
"Bulgaria",1940,"earthquakes",0,0
"Bulgaria",1940,"floods",0,0
"Bulgaria",1940,"fog",0,0
"Bulgaria",1940,"glacialLake",0,0
"Bulgaria",1940,"landslides",0,0
"Bulgaria",1940,"massMovements",0,0
"Bulgaria",1940,"storms",0,0
"Bulgaria",1940,"temperatures",0,0
"Bulgaria",1940,"volcanic",0,0
"Bulgaria",1940,"wildfires",0,0
"Bulgaria",1950,"drought",0,0
"Bulgaria",1950,"earthquakes",0,0
"Bulgaria",1950,"floods",0,0
"Bulgaria",1950,"fog",0,0
"Bulgaria",1950,"glacialLake",0,0
"Bulgaria",1950,"landslides",0,0
"Bulgaria",1950,"massMovements",0,0
"Bulgaria",1950,"storms",0,0
"Bulgaria",1950,"temperatures",0,0
"Bulgaria",1950,"volcanic",0,0
"Bulgaria",1950,"wildfires",0,0
"Bulgaria",1960,"drought",0,0
"Bulgaria",1960,"earthquakes",0,0
"Bulgaria",1960,"floods",0,0
"Bulgaria",1960,"fog",0,0
"Bulgaria",1960,"glacialLake",0,0
"Bulgaria",1960,"landslides",0,1.1
"Bulgaria",1960,"massMovements",0,0
"Bulgaria",1960,"storms",0,0
"Bulgaria",1960,"temperatures",0,0
"Bulgaria",1960,"volcanic",0,0
"Bulgaria",1960,"wildfires",0,0
"Bulgaria",1970,"drought",0,0
"Bulgaria",1970,"earthquakes",0,2
"Bulgaria",1970,"floods",0,0
"Bulgaria",1970,"fog",0,0
"Bulgaria",1970,"glacialLake",0,0
"Bulgaria",1970,"landslides",0,0
"Bulgaria",1970,"massMovements",0,0
"Bulgaria",1970,"storms",0,0
"Bulgaria",1970,"temperatures",0,0
"Bulgaria",1970,"volcanic",0,0
"Bulgaria",1970,"wildfires",0,0
"Bulgaria",1980,"drought",0,0
"Bulgaria",1980,"earthquakes",0,0.3
"Bulgaria",1980,"floods",0,0
"Bulgaria",1980,"fog",0,0
"Bulgaria",1980,"glacialLake",0,0
"Bulgaria",1980,"landslides",0,0
"Bulgaria",1980,"massMovements",0,0
"Bulgaria",1980,"storms",0,0
"Bulgaria",1980,"temperatures",0,0
"Bulgaria",1980,"volcanic",0,0
"Bulgaria",1980,"wildfires",0,0
"Bulgaria",1990,"drought",0,0
"Bulgaria",1990,"earthquakes",0,0.1
"Bulgaria",1990,"floods",0,0
"Bulgaria",1990,"fog",0,0
"Bulgaria",1990,"glacialLake",0,0
"Bulgaria",1990,"landslides",0,0
"Bulgaria",1990,"massMovements",0,0
"Bulgaria",1990,"storms",0,0
"Bulgaria",1990,"temperatures",0,0.3
"Bulgaria",1990,"volcanic",0,0
"Bulgaria",1990,"wildfires",0,0
"Bulgaria",2000,"drought",0,0
"Bulgaria",2000,"earthquakes",0,0
"Bulgaria",2000,"floods",45800000,5.2
"Bulgaria",2000,"fog",0,0
"Bulgaria",2000,"glacialLake",0,0
"Bulgaria",2000,"landslides",0,0
"Bulgaria",2000,"massMovements",0,0
"Bulgaria",2000,"storms",0,0.2
"Bulgaria",2000,"temperatures",5000,3.7
"Bulgaria",2000,"volcanic",0,0
"Bulgaria",2000,"wildfires",2005400,1
"Bulgaria",2010,"drought",0,0
"Bulgaria",2010,"earthquakes",0,0
"Bulgaria",2010,"floods",39720000,3
"Bulgaria",2010,"fog",0,0
"Bulgaria",2010,"glacialLake",0,0
"Bulgaria",2010,"landslides",0,0
"Bulgaria",2010,"massMovements",0,0
"Bulgaria",2010,"storms",54500000,0.1
"Bulgaria",2010,"temperatures",0,3.6
"Bulgaria",2010,"volcanic",0,0
"Bulgaria",2010,"wildfires",0,0
"Bulgaria",2020,"drought",0,0
"Bulgaria",2020,"earthquakes",0,0
"Bulgaria",2020,"floods",15333333,0
"Bulgaria",2020,"fog",0,0
"Bulgaria",2020,"glacialLake",0,0
"Bulgaria",2020,"landslides",0,0
"Bulgaria",2020,"massMovements",0,0
"Bulgaria",2020,"storms",0,0
"Bulgaria",2020,"temperatures",0,0
"Bulgaria",2020,"volcanic",0,0
"Bulgaria",2020,"wildfires",0,0
"Burkina Faso",1900,"drought",0,0
"Burkina Faso",1900,"earthquakes",0,0
"Burkina Faso",1900,"floods",0,0
"Burkina Faso",1900,"fog",0,0
"Burkina Faso",1900,"glacialLake",0,0
"Burkina Faso",1900,"landslides",0,0
"Burkina Faso",1900,"massMovements",0,0
"Burkina Faso",1900,"storms",0,0
"Burkina Faso",1900,"temperatures",0,0
"Burkina Faso",1900,"volcanic",0,0
"Burkina Faso",1900,"wildfires",0,0
"Burkina Faso",1910,"drought",0,0
"Burkina Faso",1910,"earthquakes",0,0
"Burkina Faso",1910,"floods",0,0
"Burkina Faso",1910,"fog",0,0
"Burkina Faso",1910,"glacialLake",0,0
"Burkina Faso",1910,"landslides",0,0
"Burkina Faso",1910,"massMovements",0,0
"Burkina Faso",1910,"storms",0,0
"Burkina Faso",1910,"temperatures",0,0
"Burkina Faso",1910,"volcanic",0,0
"Burkina Faso",1910,"wildfires",0,0
"Burkina Faso",1920,"drought",0,0
"Burkina Faso",1920,"earthquakes",0,0
"Burkina Faso",1920,"floods",0,0
"Burkina Faso",1920,"fog",0,0
"Burkina Faso",1920,"glacialLake",0,0
"Burkina Faso",1920,"landslides",0,0
"Burkina Faso",1920,"massMovements",0,0
"Burkina Faso",1920,"storms",0,0
"Burkina Faso",1920,"temperatures",0,0
"Burkina Faso",1920,"volcanic",0,0
"Burkina Faso",1920,"wildfires",0,0
"Burkina Faso",1930,"drought",0,0
"Burkina Faso",1930,"earthquakes",0,0
"Burkina Faso",1930,"floods",0,0
"Burkina Faso",1930,"fog",0,0
"Burkina Faso",1930,"glacialLake",0,0
"Burkina Faso",1930,"landslides",0,0
"Burkina Faso",1930,"massMovements",0,0
"Burkina Faso",1930,"storms",0,0
"Burkina Faso",1930,"temperatures",0,0
"Burkina Faso",1930,"volcanic",0,0
"Burkina Faso",1930,"wildfires",0,0
"Burkina Faso",1940,"drought",0,0
"Burkina Faso",1940,"earthquakes",0,0
"Burkina Faso",1940,"floods",0,0
"Burkina Faso",1940,"fog",0,0
"Burkina Faso",1940,"glacialLake",0,0
"Burkina Faso",1940,"landslides",0,0
"Burkina Faso",1940,"massMovements",0,0
"Burkina Faso",1940,"storms",0,0
"Burkina Faso",1940,"temperatures",0,0
"Burkina Faso",1940,"volcanic",0,0
"Burkina Faso",1940,"wildfires",0,0
"Burkina Faso",1950,"drought",0,0
"Burkina Faso",1950,"earthquakes",0,0
"Burkina Faso",1950,"floods",0,0
"Burkina Faso",1950,"fog",0,0
"Burkina Faso",1950,"glacialLake",0,0
"Burkina Faso",1950,"landslides",0,0
"Burkina Faso",1950,"massMovements",0,0
"Burkina Faso",1950,"storms",0,0
"Burkina Faso",1950,"temperatures",0,0
"Burkina Faso",1950,"volcanic",0,0
"Burkina Faso",1950,"wildfires",0,0
"Burkina Faso",1960,"drought",0,0
"Burkina Faso",1960,"earthquakes",0,0
"Burkina Faso",1960,"floods",0,0
"Burkina Faso",1960,"fog",0,0
"Burkina Faso",1960,"glacialLake",0,0
"Burkina Faso",1960,"landslides",0,0
"Burkina Faso",1960,"massMovements",0,0
"Burkina Faso",1960,"storms",0,0
"Burkina Faso",1960,"temperatures",0,0
"Burkina Faso",1960,"volcanic",0,0
"Burkina Faso",1960,"wildfires",0,0
"Burkina Faso",1970,"drought",0,0
"Burkina Faso",1970,"earthquakes",0,0
"Burkina Faso",1970,"floods",0,0
"Burkina Faso",1970,"fog",0,0
"Burkina Faso",1970,"glacialLake",0,0
"Burkina Faso",1970,"landslides",0,0
"Burkina Faso",1970,"massMovements",0,0
"Burkina Faso",1970,"storms",0,0
"Burkina Faso",1970,"temperatures",0,0
"Burkina Faso",1970,"volcanic",0,0
"Burkina Faso",1970,"wildfires",0,0
"Burkina Faso",1980,"drought",0,0
"Burkina Faso",1980,"earthquakes",0,0
"Burkina Faso",1980,"floods",0,1.6
"Burkina Faso",1980,"fog",0,0
"Burkina Faso",1980,"glacialLake",0,0
"Burkina Faso",1980,"landslides",0,0
"Burkina Faso",1980,"massMovements",0,0
"Burkina Faso",1980,"storms",0,0
"Burkina Faso",1980,"temperatures",0,0
"Burkina Faso",1980,"volcanic",0,0
"Burkina Faso",1980,"wildfires",0,0
"Burkina Faso",1990,"drought",0,0
"Burkina Faso",1990,"earthquakes",0,0
"Burkina Faso",1990,"floods",0,2.8
"Burkina Faso",1990,"fog",0,0
"Burkina Faso",1990,"glacialLake",0,0
"Burkina Faso",1990,"landslides",0,0
"Burkina Faso",1990,"massMovements",0,0
"Burkina Faso",1990,"storms",0,0
"Burkina Faso",1990,"temperatures",0,0
"Burkina Faso",1990,"volcanic",0,0
"Burkina Faso",1990,"wildfires",0,0
"Burkina Faso",2000,"drought",0,0
"Burkina Faso",2000,"earthquakes",0,0
"Burkina Faso",2000,"floods",1.5e+07,6.7
"Burkina Faso",2000,"fog",0,0
"Burkina Faso",2000,"glacialLake",0,0
"Burkina Faso",2000,"landslides",0,0
"Burkina Faso",2000,"massMovements",0,0
"Burkina Faso",2000,"storms",0,0
"Burkina Faso",2000,"temperatures",0,0
"Burkina Faso",2000,"volcanic",0,0
"Burkina Faso",2000,"wildfires",0,0
"Burkina Faso",2010,"drought",0,0
"Burkina Faso",2010,"earthquakes",0,0
"Burkina Faso",2010,"floods",3117600,6.1
"Burkina Faso",2010,"fog",0,0
"Burkina Faso",2010,"glacialLake",0,0
"Burkina Faso",2010,"landslides",0,0
"Burkina Faso",2010,"massMovements",0,0
"Burkina Faso",2010,"storms",0,0
"Burkina Faso",2010,"temperatures",0,0
"Burkina Faso",2010,"volcanic",0,0
"Burkina Faso",2010,"wildfires",0,0
"Burkina Faso",2020,"drought",0,0
"Burkina Faso",2020,"earthquakes",0,0
"Burkina Faso",2020,"floods",0,4.3333335
"Burkina Faso",2020,"fog",0,0
"Burkina Faso",2020,"glacialLake",0,0
"Burkina Faso",2020,"landslides",0,0
"Burkina Faso",2020,"massMovements",0,0
"Burkina Faso",2020,"storms",0,0
"Burkina Faso",2020,"temperatures",0,0
"Burkina Faso",2020,"volcanic",0,0
"Burkina Faso",2020,"wildfires",0,0
"Burundi",1900,"drought",0,0
"Burundi",1900,"earthquakes",0,0
"Burundi",1900,"floods",0,0
"Burundi",1900,"fog",0,0
"Burundi",1900,"glacialLake",0,0
"Burundi",1900,"landslides",0,0
"Burundi",1900,"massMovements",0,0
"Burundi",1900,"storms",0,0
"Burundi",1900,"temperatures",0,0
"Burundi",1900,"volcanic",0,0
"Burundi",1900,"wildfires",0,0
"Burundi",1910,"drought",0,0
"Burundi",1910,"earthquakes",0,0
"Burundi",1910,"floods",0,0
"Burundi",1910,"fog",0,0
"Burundi",1910,"glacialLake",0,0
"Burundi",1910,"landslides",0,0
"Burundi",1910,"massMovements",0,0
"Burundi",1910,"storms",0,0
"Burundi",1910,"temperatures",0,0
"Burundi",1910,"volcanic",0,0
"Burundi",1910,"wildfires",0,0
"Burundi",1920,"drought",0,0
"Burundi",1920,"earthquakes",0,0
"Burundi",1920,"floods",0,0
"Burundi",1920,"fog",0,0
"Burundi",1920,"glacialLake",0,0
"Burundi",1920,"landslides",0,0
"Burundi",1920,"massMovements",0,0
"Burundi",1920,"storms",0,0
"Burundi",1920,"temperatures",0,0
"Burundi",1920,"volcanic",0,0
"Burundi",1920,"wildfires",0,0
"Burundi",1930,"drought",0,0
"Burundi",1930,"earthquakes",0,0
"Burundi",1930,"floods",0,0
"Burundi",1930,"fog",0,0
"Burundi",1930,"glacialLake",0,0
"Burundi",1930,"landslides",0,0
"Burundi",1930,"massMovements",0,0
"Burundi",1930,"storms",0,0
"Burundi",1930,"temperatures",0,0
"Burundi",1930,"volcanic",0,0
"Burundi",1930,"wildfires",0,0
"Burundi",1940,"drought",0,0
"Burundi",1940,"earthquakes",0,0
"Burundi",1940,"floods",0,0
"Burundi",1940,"fog",0,0
"Burundi",1940,"glacialLake",0,0
"Burundi",1940,"landslides",0,0
"Burundi",1940,"massMovements",0,0
"Burundi",1940,"storms",0,0
"Burundi",1940,"temperatures",0,0
"Burundi",1940,"volcanic",0,0
"Burundi",1940,"wildfires",0,0
"Burundi",1950,"drought",0,0
"Burundi",1950,"earthquakes",0,0
"Burundi",1950,"floods",0,0
"Burundi",1950,"fog",0,0
"Burundi",1950,"glacialLake",0,0
"Burundi",1950,"landslides",0,0
"Burundi",1950,"massMovements",0,0
"Burundi",1950,"storms",0,0
"Burundi",1950,"temperatures",0,0
"Burundi",1950,"volcanic",0,0
"Burundi",1950,"wildfires",0,0
"Burundi",1960,"drought",0,0
"Burundi",1960,"earthquakes",0,0
"Burundi",1960,"floods",0,0
"Burundi",1960,"fog",0,0
"Burundi",1960,"glacialLake",0,0
"Burundi",1960,"landslides",0,0
"Burundi",1960,"massMovements",0,0
"Burundi",1960,"storms",0,0
"Burundi",1960,"temperatures",0,0
"Burundi",1960,"volcanic",0,0
"Burundi",1960,"wildfires",0,0
"Burundi",1970,"drought",0,0
"Burundi",1970,"earthquakes",0,0
"Burundi",1970,"floods",0,0
"Burundi",1970,"fog",0,0
"Burundi",1970,"glacialLake",0,0
"Burundi",1970,"landslides",0,0
"Burundi",1970,"massMovements",0,0
"Burundi",1970,"storms",0,0
"Burundi",1970,"temperatures",0,0
"Burundi",1970,"volcanic",0,0
"Burundi",1970,"wildfires",0,0
"Burundi",1980,"drought",0,0
"Burundi",1980,"earthquakes",0,0
"Burundi",1980,"floods",0,1.2
"Burundi",1980,"fog",0,0
"Burundi",1980,"glacialLake",0,0
"Burundi",1980,"landslides",0,0
"Burundi",1980,"massMovements",0,0
"Burundi",1980,"storms",0,0
"Burundi",1980,"temperatures",0,0
"Burundi",1980,"volcanic",0,0
"Burundi",1980,"wildfires",0,0
"Burundi",1990,"drought",0,0.6
"Burundi",1990,"earthquakes",0,0
"Burundi",1990,"floods",0,0
"Burundi",1990,"fog",0,0
"Burundi",1990,"glacialLake",0,0
"Burundi",1990,"landslides",0,0
"Burundi",1990,"massMovements",0,0
"Burundi",1990,"storms",0,0
"Burundi",1990,"temperatures",0,0
"Burundi",1990,"volcanic",0,0
"Burundi",1990,"wildfires",0,0
"Burundi",2000,"drought",0,12
"Burundi",2000,"earthquakes",0,0.3
"Burundi",2000,"floods",0,3.6
"Burundi",2000,"fog",0,0
"Burundi",2000,"glacialLake",0,0
"Burundi",2000,"landslides",0,0
"Burundi",2000,"massMovements",0,0
"Burundi",2000,"storms",0,0
"Burundi",2000,"temperatures",0,0
"Burundi",2000,"volcanic",0,0
"Burundi",2000,"wildfires",0,0
"Burundi",2010,"drought",0,0
"Burundi",2010,"earthquakes",0,0
"Burundi",2010,"floods",1500000,17.2
"Burundi",2010,"fog",0,0
"Burundi",2010,"glacialLake",0,0
"Burundi",2010,"landslides",0,5.4
"Burundi",2010,"massMovements",0,0
"Burundi",2010,"storms",0,2.1
"Burundi",2010,"temperatures",0,0
"Burundi",2010,"volcanic",0,0
"Burundi",2010,"wildfires",0,0
"Burundi",2020,"drought",0,0
"Burundi",2020,"earthquakes",0,0
"Burundi",2020,"floods",0,1
"Burundi",2020,"fog",0,0
"Burundi",2020,"glacialLake",0,0
"Burundi",2020,"landslides",0,0
"Burundi",2020,"massMovements",0,0
"Burundi",2020,"storms",0,0.6666667
"Burundi",2020,"temperatures",0,0
"Burundi",2020,"volcanic",0,0
"Burundi",2020,"wildfires",0,0
"Cambodia",1900,"drought",0,0
"Cambodia",1900,"earthquakes",0,0
"Cambodia",1900,"floods",0,0
"Cambodia",1900,"fog",0,0
"Cambodia",1900,"glacialLake",0,0
"Cambodia",1900,"landslides",0,0
"Cambodia",1900,"massMovements",0,0
"Cambodia",1900,"storms",0,0
"Cambodia",1900,"temperatures",0,0
"Cambodia",1900,"volcanic",0,0
"Cambodia",1900,"wildfires",0,0
"Cambodia",1910,"drought",0,0
"Cambodia",1910,"earthquakes",0,0
"Cambodia",1910,"floods",0,0
"Cambodia",1910,"fog",0,0
"Cambodia",1910,"glacialLake",0,0
"Cambodia",1910,"landslides",0,0
"Cambodia",1910,"massMovements",0,0
"Cambodia",1910,"storms",0,0
"Cambodia",1910,"temperatures",0,0
"Cambodia",1910,"volcanic",0,0
"Cambodia",1910,"wildfires",0,0
"Cambodia",1920,"drought",0,0
"Cambodia",1920,"earthquakes",0,0
"Cambodia",1920,"floods",0,0
"Cambodia",1920,"fog",0,0
"Cambodia",1920,"glacialLake",0,0
"Cambodia",1920,"landslides",0,0
"Cambodia",1920,"massMovements",0,0
"Cambodia",1920,"storms",0,0
"Cambodia",1920,"temperatures",0,0
"Cambodia",1920,"volcanic",0,0
"Cambodia",1920,"wildfires",0,0
"Cambodia",1930,"drought",0,0
"Cambodia",1930,"earthquakes",0,0
"Cambodia",1930,"floods",0,0
"Cambodia",1930,"fog",0,0
"Cambodia",1930,"glacialLake",0,0
"Cambodia",1930,"landslides",0,0
"Cambodia",1930,"massMovements",0,0
"Cambodia",1930,"storms",0,0
"Cambodia",1930,"temperatures",0,0
"Cambodia",1930,"volcanic",0,0
"Cambodia",1930,"wildfires",0,0
"Cambodia",1940,"drought",0,0
"Cambodia",1940,"earthquakes",0,0
"Cambodia",1940,"floods",0,0
"Cambodia",1940,"fog",0,0
"Cambodia",1940,"glacialLake",0,0
"Cambodia",1940,"landslides",0,0
"Cambodia",1940,"massMovements",0,0
